user_id,problem
30000,0.8467864059286443
30001,0.1991003626752589
30002,0.3937560928487899
30003,0.8306177459005457
30004,0.7401394997940298
30005,0.2492911051489169
30006,0.29444780074150995
30007,0.3781842466432893
30008,0.7245455891102219
30009,0.3017106150415759
30010,0.37727337496499025
30011,0.3157641224828033
30012,0.8554006183037185
30013,0.2410695741739981
30014,0.35056290933560996
30015,0.43430652470378417
30016,0.3008758923512656
30017,0.2979378663452922
30018,0.42894248422635506
30019,0.4340458347677417
30020,0.7439769375556392
30021,0.5489427628997776
30022,0.2503996744758115
30023,0.298066525313814
30024,0.5172437167863473
30025,0.4658912063060471
30026,0.41000265651550977
30027,0.2525901388344787
30028,0.38415257640041756
30029,0.25745402502661596
30030,0.17053352907148037
30031,0.4631403197655989
30032,0.31840829736586007
30033,0.27226862689116044
30034,0.47774313725251505
30035,0.27304213382529274
30036,0.3321871535296528
30037,0.32977943708880453
30038,0.31202875593636586
30039,0.22278249169786113
30040,0.4225922384796144
30041,0.32789341785654563
30042,0.2955721867181673
30043,0.1964751378477645
30044,0.23429112045830386
30045,0.3640095419249801
30046,0.521402191852198
30047,0.3520129788304884
30048,0.32575762078287634
30049,0.33765191187251725
30050,0.2411113510798927
30051,0.44038480237743416
30052,0.42939999762906433
30053,0.3248287018407623
30054,0.3173931116670149
30055,0.3515397663767595
30056,0.4337337764707746
30057,0.521926809718327
30058,0.49104118629648424
30059,0.4074248992930084
30060,0.5601950262731741
30061,0.8880667010131538
30062,0.7855738042291421
30063,0.31727153055114493
30064,0.3579462969124962
30065,0.30157833664568906
30066,0.33225963452521967
30067,0.32578356318770624
30068,0.5676842496852463
30069,0.3758918742634809
30070,0.31893038494445575
30071,0.7064392169371272
30072,0.531066313905329
30073,0.43141245778491016
30074,0.23726575100192338
30075,0.2677368584766223
30076,0.5702969733183717
30077,0.3429570966816489
30078,0.7899227811257961
30079,0.2901476229941542
30080,0.5756592087256617
30081,0.3173931116670149
30082,0.30677425627475696
30083,0.3910248978663687
30084,0.5413582262351021
30085,0.3269266803023385
30086,0.3580281058996765
30087,0.29948758662019764
30088,0.3473913923298147
30089,0.3957083212959148
30090,0.5799505375733611
30091,0.29834618550527886
30092,0.18627848381005238
30093,0.3890421954036606
30094,0.33863501366005105
30095,0.1617573442821385
30096,0.34486000865783223
30097,0.2638047061639902
30098,0.8720668589627738
30099,0.2572221899446558
30100,0.5166404977491859
30101,0.4166829991328524
30102,0.21042028519366868
30103,0.20465376663552992
30104,0.31828405788331204
30105,0.6716222744113243
30106,0.4138580871237846
30107,0.297377922031651
30108,0.14642495737029843
30109,0.2826841060339093
30110,0.44761619085152937
30111,0.3415446232807994
30112,0.28349627098248487
30113,0.8008566513534385
30114,0.34542702922327206
30115,0.21618208018018534
30116,0.3592198193176407
30117,0.32543512877180997
30118,0.4113062578856518
30119,0.35976310867491856
30120,0.16959091669275267
30121,0.24346736596446883
30122,0.7902892792428436
30123,0.37586783502941723
30124,0.3269782406802776
30125,0.2558488395275729
30126,0.30526243922131774
30127,0.396173660447129
30128,0.5300428915642289
30129,0.43870808416620893
30130,0.7987329448578071
30131,0.35134224038924966
30132,0.4052332476129409
30133,0.7826151925526457
30134,0.34631428028015193
30135,0.8927045542951018
30136,0.3192522534279016
30137,0.4011010221396957
30138,0.9521538071222049
30139,0.28500479125412514
30140,0.565852122416701
30141,0.29944489930385976
30142,0.37684187862634005
30143,0.5488592567125694
30144,0.28501272955526036
30145,0.295237642979745
30146,0.5057381515661866
30147,0.5302988983565148
30148,0.7552063214983736
30149,0.6928653266635048
30150,0.27627475985758576
30151,0.5379024912641686
30152,0.3051022108972075
30153,0.38431075962267264
30154,0.34185800082684414
30155,0.27029091505815284
30156,0.18490470042171264
30157,0.28226247041365105
30158,0.6974207708855293
30159,0.331781267179551
30160,0.23991448179393138
30161,0.37909687713443707
30162,0.3184987082292386
30163,0.5458975804820516
30164,0.4371045141892734
30165,0.35196644154756207
30166,0.3303575925498116
30167,0.5389276359169404
30168,0.4086259049582436
30169,0.4916832401143146
30170,0.4106869675247406
30171,0.2053141180119979
30172,0.31057387954628746
30173,0.46863520155469207
30174,0.6145205863638676
30175,0.852786833210201
30176,0.2992373486735042
30177,0.30750077850096585
30178,0.6000554024984945
30179,0.22454226606946165
30180,0.4139086791702898
30181,0.5246394060816726
30182,0.8309422340303149
30183,0.6233850773655825
30184,0.30125660057613923
30185,0.24185284001625024
30186,0.18511944742659217
30187,0.29284456799741354
30188,0.36052077515882386
30189,0.38277357846200655
30190,0.6197328006365141
30191,0.3389134437463808
30192,0.8369126305722865
30193,0.24627297415322946
30194,0.5590549885782041
30195,0.2924281806950881
30196,0.32929289248842253
30197,0.7649983668353479
30198,0.2323804820234495
30199,0.26903204726898555
30200,0.2978915561650338
30201,0.24164445709452648
30202,0.2935183858138445
30203,0.2783049334000979
30204,0.3132797003135507
30205,0.868505918529346
30206,0.21603809946984912
30207,0.301270336449458
30208,0.34194681984618314
30209,0.484276605892007
30210,0.5977449296282213
30211,0.5144573066072795
30212,0.53099851519342
30213,0.303771118607225
30214,0.45814876385922015
30215,0.42633747887308393
30216,0.7253627630976742
30217,0.41018514686753144
30218,0.7989557594123993
30219,0.13339250760131144
30220,0.3867477961950756
30221,0.3322582400597227
30222,0.4039471076782347
30223,0.15387829139636305
30224,0.41406461284330287
30225,0.35817698044366975
30226,0.2714806131400885
30227,0.4251550319687986
30228,0.25917543111497976
30229,0.4674525158876982
30230,0.27505008844820333
30231,0.3224160014231242
30232,0.3363179618229194
30233,0.6671895581788212
30234,0.2012709305205603
30235,0.2603999010870276
30236,0.6832819645131124
30237,0.2866359918184011
30238,0.21275438024362256
30239,0.279135950833005
30240,0.3421568050024378
30241,0.4668949380502414
30242,0.15859340286559465
30243,0.5319493924060978
30244,0.8219805827763416
30245,0.22770479440282632
30246,0.41743182537544216
30247,0.3243548187519984
30248,0.6794910761106219
30249,0.35972825878391074
30250,0.23922595359934032
30251,0.27737868107268004
30252,0.5813068705715778
30253,0.7714768476737215
30254,0.6544072818593999
30255,0.18387333742128856
30256,0.5081344149857572
30257,0.27611050841220597
30258,0.3274092622653814
30259,0.42340965168228245
30260,0.1381010446364615
30261,0.48070680656900233
30262,0.24961025303998788
30263,0.300144331627433
30264,0.46225145804728573
30265,0.22401609941646602
30266,0.286186427882183
30267,0.41578617388361605
30268,0.5092332848829437
30269,0.37003620901729384
30270,0.19985482260685702
30271,0.23341481997985078
30272,0.2952040168717834
30273,0.24049059049348892
30274,0.18117221409269665
30275,0.28073963454950956
30276,0.30798703250569004
30277,0.3308994682470305
30278,0.3575643323713858
30279,0.3878860307162628
30280,0.36475456071657103
30281,0.45825182559271316
30282,0.42851207612241443
30283,0.27970377224560816
30284,0.8889006219167681
30285,0.22832734517933848
30286,0.541202232112874
30287,0.5065597788359323
30288,0.5609381676001841
30289,0.3614837086444644
