user_id,problem
30000,0.9054030363594026
30001,0.20291773667359694
30002,0.2879870332315603
30003,0.710779339194145
30004,0.6691028474872949
30005,0.3167313003800637
30006,0.08990417525109962
30007,0.07840755669914327
30008,0.7081893570211054
30009,0.2593217130801438
30010,0.1672308272865372
30011,0.14351533576771003
30012,0.925927215891582
30013,0.07962481897615183
30014,0.1605625366136359
30015,0.3017469892527721
30016,0.20048078483654863
30017,0.2645366204754456
30018,0.35738495003286747
30019,0.36121008055765036
30020,0.8510603955854595
30021,0.4940508255129153
30022,0.1811605812913317
30023,0.13038894992381064
30024,0.5403870385428815
30025,0.3188558257070919
30026,0.34186192208519756
30027,0.28176885307339716
30028,0.1852562088433938
30029,0.10164678194310517
30030,0.1575991235776529
30031,0.33260799285902826
30032,0.16122536253770842
30033,0.21200378355421828
30034,0.36967698681896183
30035,0.30892981667077074
30036,0.15233015034442066
30037,0.3175403204252481
30038,0.21213663711089437
30039,0.13511705244809646
30040,0.4070026231197169
30041,0.18378378235101064
30042,0.1308539191951308
30043,0.09447338668211255
30044,0.1849034544717767
30045,0.29462545721137473
30046,0.3943011484312657
30047,0.11350182326363671
30048,0.25474175386405173
30049,0.1376966359937959
30050,0.2277060437805199
30051,0.26374553381928967
30052,0.37788498418745436
30053,0.18423290760915584
30054,0.07653350341084682
30055,0.24759811133756732
30056,0.2707167689392821
30057,0.39035502880376044
30058,0.44801313393643516
30059,0.2145824840176926
30060,0.4369234502763228
30061,0.8936120116844958
30062,0.8757951060936626
30063,0.1204237503250872
30064,0.280786558920477
30065,0.10179541729668114
30066,0.16304055894588815
30067,0.16748928817757466
30068,0.7123450471408868
30069,0.32795136486714827
30070,0.3550008592196693
30071,0.7507805354949241
30072,0.35507931627108646
30073,0.5762239383133384
30074,0.10702656438545288
30075,0.24134556352974212
30076,0.4660115380324033
30077,0.25624432866754454
30078,0.8787870661300758
30079,0.15263841884077062
30080,0.45912668442270527
30081,0.05969547851812991
30082,0.17462712321379684
30083,0.2424501670823902
30084,0.49964591554752075
30085,0.1399733245410867
30086,0.23499768671560634
30087,0.1081561862545237
30088,0.1432922126502634
30089,0.16004299043926087
30090,0.7373671324556721
30091,0.1588600098138256
30092,0.09617859319914586
30093,0.17636292841526302
30094,0.3391879186283296
30095,0.1498515267311173
30096,0.1330359432045585
30097,0.1940060158917028
30098,0.9309894663819966
30099,0.29066853644743806
30100,0.3058613895625507
30101,0.2736827678594488
30102,0.23653412771913568
30103,0.17476696555220267
30104,0.2010975734948003
30105,0.765823173885333
30106,0.28674512321121043
30107,0.1531784843122976
30108,0.13382558514506565
30109,0.15476452201575927
30110,0.23521647793706885
30111,0.3682341429003228
30112,0.10859745662118855
30113,0.7273574932537314
30114,0.17155743306807186
30115,0.15298166289679854
30116,0.2134209719369636
30117,0.1661658937433595
30118,0.3723300977701849
30119,0.2212604637546161
30120,0.10598377509113635
30121,0.25142882059743227
30122,0.8653142645672751
30123,0.22770270867216738
30124,0.2419256631001284
30125,0.20016311313345322
30126,0.26334717582671496
30127,0.22287750346401608
30128,0.5391839768719887
30129,0.33569126168288965
30130,0.805122273805876
30131,0.11140369569125104
30132,0.353072982280899
30133,0.8726139279845736
30134,0.19650882991415958
30135,0.9428877716055032
30136,0.20604275294940844
30137,0.2003839438205325
30138,0.9461560462385628
30139,0.13706523419993585
30140,0.5113879860987449
30141,0.2637873753144356
30142,0.16013441323797153
30143,0.4488734009110581
30144,0.13609268991852638
30145,0.056966693961005545
30146,0.3766130796350433
30147,0.36792712353237456
30148,0.8741361936875391
30149,0.8381151014412176
30150,0.14180844420813712
30151,0.2525097751112983
30152,0.12880583280232252
30153,0.26514468262999896
30154,0.16555418878416497
30155,0.1434473571120918
30156,0.10324352574626808
30157,0.09483766847212931
30158,0.5986156732729138
30159,0.21599921617562404
30160,0.11503054666097687
30161,0.24717196475601666
30162,0.22392955958042887
30163,0.5101300673509968
30164,0.6482159346715415
30165,0.32679110230170927
30166,0.1609058217203601
30167,0.6056922800491656
30168,0.26627157384918004
30169,0.40266566545360893
30170,0.3619423154046145
30171,0.19747368218204353
30172,0.10995188419263094
30173,0.40523981682361077
30174,0.5924660394233588
30175,0.876773513094415
30176,0.10935556091128287
30177,0.22501573598504782
30178,0.3821590131192848
30179,0.25552671028637375
30180,0.28462629501529124
30181,0.4720413575339105
30182,0.8099505160182083
30183,0.5148969176698801
30184,0.1909811228755033
30185,0.1368718039197747
30186,0.20696686169387496
30187,0.1707916506820338
30188,0.21594196915240968
30189,0.22105383655875452
30190,0.4963972654871238
30191,0.23885118527734242
30192,0.7968890029445337
30193,0.14318361408017882
30194,0.5630964000685198
30195,0.12642447271347218
30196,0.24998480026000397
30197,0.803388144821253
30198,0.20925061931194752
30199,0.17083271762282687
30200,0.17761401069458596
30201,0.09299163767444844
30202,0.08755297012749749
30203,0.13794082360746196
30204,0.22629352569686484
30205,0.9397111895518593
30206,0.12960206619163944
30207,0.20692759506587452
30208,0.13278326167335597
30209,0.47268687260333025
30210,0.47754303197551506
30211,0.45116867385821974
30212,0.3919024887891454
30213,0.10386576598944511
30214,0.3235227702542745
30215,0.2943293484345294
30216,0.8009207561314018
30217,0.3117292674409637
30218,0.8880909585807103
30219,0.31992056025664756
30220,0.3370310769834872
30221,0.1729004936682605
30222,0.2845970883987022
30223,0.12639323455029866
30224,0.18888783577977095
30225,0.16743536030497444
30226,0.11210630931549755
30227,0.36155096167771184
30228,0.24446773687969192
30229,0.16581829218574778
30230,0.3590125792631804
30231,0.1832924345477149
30232,0.3551004657941252
30233,0.6589161473338981
30234,0.14820239408851768
30235,0.18150880851526435
30236,0.5808826164349219
30237,0.16462283673305195
30238,0.24740262492115148
30239,0.1023037305399789
30240,0.25740285960481446
30241,0.3149462145094671
30242,0.15605593443298382
30243,0.4269315637917105
30244,0.8880717757584982
30245,0.11994953139534288
30246,0.16535534002640842
30247,0.1604030068243204
30248,0.595332560400043
30249,0.2164471949197279
30250,0.1835745296509798
30251,0.1763395749539524
30252,0.4401197057609286
30253,0.8602048505057777
30254,0.7630701904321818
30255,0.10759411847122605
30256,0.4386258706386569
30257,0.11116671764543143
30258,0.18956340580960912
30259,0.21771859997770662
30260,0.10629732096969013
30261,0.31872179263886946
30262,0.25492457890559067
30263,0.15682776503246137
30264,0.33125679687463877
30265,0.05631631711012364
30266,0.11562821388523674
30267,0.16478152401835006
30268,0.3851096656046115
30269,0.2026982373670799
30270,0.09649229598608378
30271,0.11378127585124928
30272,0.18040997896371963
30273,0.1169484067080984
30274,0.20090603545780966
30275,0.06929636785314003
30276,0.12445678545938525
30277,0.4006953863623394
30278,0.18572286119107456
30279,0.3358236888409486
30280,0.1937570492745292
30281,0.10574142168005982
30282,0.28603477098862157
30283,0.13650194098831198
30284,0.9273447575963452
30285,0.0460445134507347
30286,0.4372840322141858
30287,0.5707375381736394
30288,0.6216256903693195
30289,0.20344594166168437
30290,0.14028775963589882
30291,0.11351593690796835
30292,0.11740058835574811
30293,0.14406819496252993
30294,0.1958717327777301
30295,0.42957975343919585
30296,0.8365706969297364
30297,0.38530411462304204
30298,0.3636760587072512
30299,0.5899574372620092
30300,0.7732368384498359
30301,0.1530584678330473
30302,0.9297683961838388
30303,0.9473716386642052
30304,0.3288473494601286
30305,0.38164789987791015
30306,0.09731265785029267
30307,0.10124205354031968
30308,0.28685850624034515
30309,0.8535927168301092
30310,0.3607049614422559
30311,0.2822703071117253
30312,0.3202938766477901
30313,0.960389607394742
30314,0.18725512040782005
30315,0.5186361683575
30316,0.21237086587882498
30317,0.1633967005088885
30318,0.8704128062850325
30319,0.360942633852583
30320,0.1650901709734825
30321,0.11874704763576857
30322,0.6669135765459235
30323,0.3908650780288358
30324,0.1424112794266809
30325,0.8910701381545888
30326,0.1812529474869154
30327,0.19288864848553927
30328,0.5093028371847644
30329,0.08064672106583357
30330,0.29603817099345286
30331,0.24940393718157144
30332,0.8092434961800992
30333,0.25631937506404456
30334,0.2533083491710796
30335,0.13575788549764853
30336,0.16988252711544902
30337,0.23051068748499676
30338,0.4896247777439924
30339,0.8829192014914093
30340,0.11553158203763672
30341,0.10975310189589035
30342,0.16578694019072576
30343,0.799136139608059
30344,0.31276437837072146
30345,0.2016421920064681
30346,0.26922473593559826
30347,0.4901814727159185
30348,0.28537733696263523
30349,0.26140803056893386
30350,0.29789588239897047
30351,0.1443042804985429
30352,0.23639591971946924
30353,0.15017681264116298
30354,0.24185449874608755
30355,0.39598693206238655
30356,0.13472711217264804
30357,0.1682163434561648
30358,0.1582808815173851
30359,0.14113355187503968
30360,0.24250105585643475
30361,0.18794394829770883
30362,0.7159782759086573
30363,0.22397186900277605
30364,0.2315419527852031
30365,0.340529899870624
30366,0.27186449086120357
30367,0.2006273218601004
30368,0.5435432385669998
30369,0.06724933243703377
30370,0.09674767617833875
30371,0.35202220679850094
30372,0.27009841066274576
30373,0.1673783494173552
30374,0.21538677606279485
30375,0.12944380221417337
30376,0.11779352411315555
30377,0.7990772427136699
30378,0.43353559172780887
30379,0.8897263443534241
30380,0.3708504409987837
30381,0.13540827124818508
30382,0.21308708859418565
30383,0.15013518976800266
30384,0.7970625465477508
30385,0.16931369705325525
30386,0.8442555336129669
30387,0.1350214559039447
30388,0.5428836774141342
30389,0.06476628387457273
30390,0.1182903698573298
30391,0.30957860604011167
30392,0.2812392560138281
30393,0.1515986481407439
30394,0.17346057461780978
30395,0.15146265201002043
30396,0.18489750405613087
30397,0.167131293478714
30398,0.4648294512259813
30399,0.21098931826988182
30400,0.8830740562588346
30401,0.16507252302052913
30402,0.8803039040049935
30403,0.41948555607082244
30404,0.22340180145490934
30405,0.3158258777541207
30406,0.12563366585834665
30407,0.15523512045436644
30408,0.4674863868838804
30409,0.2041657202406691
30410,0.14186336000602823
30411,0.3409881060802274
30412,0.1543272650557876
30413,0.5028844853353042
30414,0.39443055172437047
30415,0.9226442022118639
30416,0.5026240887221604
30417,0.49174712597373355
30418,0.4751650712092207
30419,0.9305908081376012
30420,0.065089163017987
30421,0.8053974428526548
30422,0.4036069764886013
30423,0.11604830163074051
30424,0.9141679455841668
30425,0.6075671597362612
30426,0.2798987739465245
30427,0.21992371317727938
30428,0.18067793050622613
30429,0.4205495658556928
30430,0.29671159857518237
30431,0.09063096828221492
30432,0.20575165195535844
30433,0.3505912873336895
30434,0.4281708272303094
30435,0.5482930307752674
30436,0.45333153558831824
30437,0.1789095291256952
30438,0.19624770563962737
30439,0.7101425651963998
30440,0.173294531965599
30441,0.23927092118152898
30442,0.42542779806367664
30443,0.8914417156931694
30444,0.12747783321372547
30445,0.7680946059381668
30446,0.16802301155308957
30447,0.9435252521185715
30448,0.5498261976521235
30449,0.8493705276242981
30450,0.8837660644698835
30451,0.1720694106724391
30452,0.179036115080796
30453,0.15725026545097703
30454,0.20520511928094504
30455,0.8076642706354662
30456,0.22227697038137628
30457,0.17940427484246207
30458,0.43362332319669383
30459,0.2875304828757198
30460,0.21555855819405556
30461,0.13746219279984007
30462,0.10661261300117734
30463,0.16231936277787348
30464,0.44244302774019967
30465,0.2117313724339364
30466,0.34590440842510756
30467,0.10370755097043105
30468,0.259232010999904
30469,0.36933730447723334
30470,0.8384512360502667
30471,0.19096591517252468
30472,0.45839976514818115
30473,0.896241945216768
30474,0.41514085978791415
30475,0.23815480780677506
30476,0.17090948679933243
30477,0.16613131988119895
30478,0.8729459955604175
30479,0.17519951380094698
30480,0.23663340359640211
30481,0.8115047713610167
30482,0.19714243925350425
30483,0.40853985404210247
30484,0.14849211226796893
30485,0.8283818922861134
30486,0.8946303783429439
30487,0.1281398519620967
30488,0.5661204040376606
30489,0.15943335436329525
30490,0.1966084029061966
30491,0.07827528097797773
30492,0.803738338889407
30493,0.9394240411547354
30494,0.45772192270809064
30495,0.4901668126404764
30496,0.1864440259833002
30497,0.20600225943662206
30498,0.7427743988309694
30499,0.15676078381582104
30500,0.1474376884068957
30501,0.32300598968314975
30502,0.17717184567165975
30503,0.9091849689314803
30504,0.23485650390293267
30505,0.30563644994768213
30506,0.06875135452650458
30507,0.36936363566776603
30508,0.27068789657757086
30509,0.2409230761077909
30510,0.6673362563368499
30511,0.6694649866279764
30512,0.16507734358020912
30513,0.19778542242427874
30514,0.31130651282183186
30515,0.2083910747704433
30516,0.2639450119446881
30517,0.1975608819711325
30518,0.8333817497887182
30519,0.39520618598754115
30520,0.16796542261588454
30521,0.6244506393447891
30522,0.536194568329962
30523,0.13919118603473019
30524,0.2814350361960426
30525,0.14600986231306073
30526,0.2895456610407524
30527,0.9339294323567564
30528,0.18269309137474382
30529,0.40254619785094636
30530,0.15852873884400248
30531,0.3493912845161116
30532,0.38416892699298244
30533,0.9436964414487304
30534,0.13650037100588994
30535,0.2942334626675013
30536,0.05948139009787745
30537,0.4817854551524676
30538,0.5686359593636763
30539,0.7436277813827512
30540,0.8201643945221102
30541,0.47485931056465364
30542,0.12265893526450782
30543,0.41875996226555906
30544,0.20488506280720217
30545,0.4056238080641144
30546,0.2583660861411331
30547,0.9091743848292342
30548,0.2913800390811109
30549,0.17488120284713385
30550,0.06141918874692544
30551,0.8966950718303508
30552,0.3877139932260937
30553,0.13439810187239787
30554,0.2662560436441946
30555,0.2285817651585646
30556,0.09000128498561827
30557,0.2291054271034399
30558,0.15425610473728985
30559,0.2882969603766065
30560,0.14639176822268526
30561,0.34043671556385735
30562,0.14822975256111437
30563,0.4843101583416611
30564,0.11772151967190261
30565,0.31606904106882727
30566,0.2554479070672909
30567,0.3103209813025852
30568,0.16337524869268477
30569,0.1789799825051458
30570,0.053056548166421046
30571,0.2765367038439012
30572,0.2864534342179299
30573,0.8313922213194589
30574,0.12137943121041625
30575,0.15570684697678155
30576,0.13572678956831669
30577,0.17824475919207586
30578,0.19876263555905238
30579,0.8804926019692972
30580,0.13680749744801862
30581,0.2387083123339812
30582,0.06966951738464518
30583,0.3380093696031512
30584,0.5472117698780656
30585,0.1640876055674205
30586,0.8902343939780474
30587,0.1594683882122829
30588,0.18030703610576906
30589,0.10573408093521545
30590,0.20194928868072032
30591,0.12505366613877728
30592,0.1558343411887931
30593,0.17052838817790142
30594,0.8532631323996818
30595,0.11198479627492822
30596,0.16976802545696623
30597,0.9263861061154113
30598,0.1043294668353922
30599,0.842198776500792
30600,0.3422405412437557
30601,0.1413768575503655
30602,0.1728180237202382
30603,0.7895665065851426
30604,0.171766833597139
30605,0.11849790786072507
30606,0.1888054377328011
30607,0.26018369121833385
30608,0.1985183825798193
30609,0.13937098741260862
30610,0.9118362878708283
30611,0.4287331863134061
30612,0.10483912100878481
30613,0.17885622807350635
30614,0.6574775616789332
30615,0.12454981974643842
30616,0.5701794765392219
30617,0.2896132673250751
30618,0.09383749417223704
30619,0.3669952179673841
30620,0.8369174849478569
30621,0.3786679721365117
30622,0.18776954745498803
30623,0.21096228922906812
30624,0.2614401352659058
30625,0.7684538773265454
30626,0.13896248265955707
30627,0.07057371218866774
30628,0.3867278016097417
30629,0.14289992218992206
30630,0.14716209693751908
30631,0.2551572723920205
30632,0.2717417538747625
30633,0.08307543427877409
30634,0.37680209576361917
30635,0.18011218956430858
30636,0.7453494374400381
30637,0.061652849977164845
30638,0.2630239429887067
30639,0.07209925929501917
30640,0.14990772043830225
30641,0.21071015519116396
30642,0.34429118239436834
30643,0.23994669315240563
30644,0.16127607404708408
30645,0.1771871189497686
30646,0.1128622563380625
30647,0.8502517084325165
30648,0.253365508379384
30649,0.1213836206606889
30650,0.13513529579374123
30651,0.1780297487360148
30652,0.1936722568559556
30653,0.6565232953525508
30654,0.9078105343838356
30655,0.17475961151023284
30656,0.48723067113878427
30657,0.17778374874640251
30658,0.2709704816865014
30659,0.8904041390267814
30660,0.3531409748067116
30661,0.2358128689682369
30662,0.9102150141678061
30663,0.9272724254005859
30664,0.4266240511973967
30665,0.27989756309282854
30666,0.2517797584430178
30667,0.3166593294216436
30668,0.09558462636823781
30669,0.3058150785014632
30670,0.19877049353197979
30671,0.31370079025919456
30672,0.25538390904540487
30673,0.7158914688665308
30674,0.1320409432906357
30675,0.16836405908033863
30676,0.6649413240962702
30677,0.2680556264860273
30678,0.4255711644565851
30679,0.7419641215747736
30680,0.44488372565127554
30681,0.42050974972378796
30682,0.14198722543427245
