user_id,problem
30000,0.9253780274172174
30001,0.2139867402004242
30002,0.2714574443056692
30003,0.6915222242648016
30004,0.7117463980973942
30005,0.3855194291409312
30006,0.08743846476050235
30007,0.07096817570633848
30008,0.7494675442568672
30009,0.263930112618889
30010,0.1578457860820072
30011,0.14321970612849438
30012,0.9209581185434222
30013,0.07439751953266337
30014,0.1516309474897563
30015,0.30520607854290305
30016,0.1816350075142605
30017,0.3100933425391677
30018,0.4135427107379767
30019,0.3451078004738283
30020,0.8446767530058586
30021,0.544977408688951
30022,0.18157081200163466
30023,0.12171928527669176
30024,0.5699644722941952
30025,0.33034563281525203
30026,0.35438188258823483
30027,0.31341604645883814
30028,0.1719066422074721
30029,0.08150366214604403
30030,0.1614775963201732
30031,0.32820903071455054
30032,0.16107634767277068
30033,0.20113559255536298
30034,0.3852284387800216
30035,0.2931597334626567
30036,0.1443510069534873
30037,0.32278763410008293
30038,0.18934224636009878
30039,0.1822865491468632
30040,0.3987838084625735
30041,0.19483209308227806
30042,0.11734091737823468
30043,0.08208413523259073
30044,0.17152819216965456
30045,0.2838167450579621
30046,0.39778458975687203
30047,0.10086641893962231
30048,0.25468234654250577
30049,0.13742210707895577
30050,0.2266930899298615
30051,0.25255360801311577
30052,0.3602011005613314
30053,0.17927135993834944
30054,0.07548185601730614
30055,0.2368539751497345
30056,0.27937194618195804
30057,0.4057670801225237
30058,0.4501989525860838
30059,0.19261782227653287
30060,0.4588008702108217
30061,0.9123203700567639
30062,0.9185985348327609
30063,0.1306342134328608
30064,0.27602546125490696
30065,0.09273046178677494
30066,0.15881657364082485
30067,0.16394778696376416
30068,0.7002148253798767
30069,0.3703217606699754
30070,0.3731587324881229
30071,0.7401182761910268
30072,0.35018557779500237
30073,0.7206876218191135
30074,0.08846260819090974
30075,0.24650239234407287
30076,0.49870426123793254
30077,0.22478556331538407
30078,0.8661672646426621
30079,0.15618762850855866
30080,0.41108833772399206
30081,0.04785697339251372
30082,0.19880538025938768
30083,0.24876804406023548
30084,0.5039092359271367
30085,0.14104772332843027
30086,0.23253953771246
30087,0.11016672604120537
30088,0.13963421667069673
30089,0.17597951431201744
30090,0.7397123287920178
30091,0.14479511114224944
30092,0.08333858792691708
30093,0.1813049062333532
30094,0.3917994343439744
30095,0.13979095427060365
30096,0.12269941890924707
30097,0.1834263236803086
30098,0.9370806887645777
30099,0.2215137262147703
30100,0.30883771134226984
30101,0.27546561293736993
30102,0.23802674281966946
30103,0.16583546773194913
30104,0.21024834125977118
30105,0.7783953378529616
30106,0.29444947920119724
30107,0.14922081356230418
30108,0.1313135437872675
30109,0.143611191442713
30110,0.24733784628116093
30111,0.37309499637947596
30112,0.10022513807726378
30113,0.775309888009008
30114,0.16990665286621853
30115,0.22278597316228685
30116,0.2263215241002361
30117,0.1639549919391104
30118,0.3724935066230609
30119,0.23102773354322498
30120,0.07928979153809854
30121,0.25452453851732726
30122,0.8754769465234269
30123,0.2259024732985814
30124,0.279474423439477
30125,0.22547756939660407
30126,0.25660074161282365
30127,0.26062711894940954
30128,0.5409599979077295
30129,0.3236183197185991
30130,0.8578557763790116
30131,0.10452501967204228
30132,0.3766343257833759
30133,0.8406270009181209
30134,0.19520509798549993
30135,0.9516987885443507
30136,0.16884052433417646
30137,0.18637210837372375
30138,0.9634531929930089
30139,0.16081580029744902
30140,0.5131606779423836
30141,0.27863279773138877
30142,0.15619117281941658
30143,0.46391399452977977
30144,0.1257468581965386
30145,0.042955054773655126
30146,0.43570742561660075
30147,0.3750665071967826
30148,0.8798838590974126
30149,0.8075204280370443
30150,0.22127266953643487
30151,0.244113959666116
30152,0.1420636668541034
30153,0.2537871565726736
30154,0.16322613062557262
30155,0.12959852324813312
30156,0.10168006894063904
30157,0.08810582400405147
30158,0.5915335000493502
30159,0.22739122484764657
30160,0.09816272345285307
30161,0.22843509372371593
30162,0.22722597403616612
30163,0.5559444321586084
30164,0.7362107322573747
30165,0.3134465476328597
30166,0.1489214461353889
30167,0.6179695065295094
30168,0.25206291445176837
30169,0.42627133507945
30170,0.3977828315641829
30171,0.21109564645825332
30172,0.07218260156023501
30173,0.4502563430864927
30174,0.6036570101094665
30175,0.8428409529855904
30176,0.10060054167392167
30177,0.22250628203496925
30178,0.3938998666413799
30179,0.21785732942750116
30180,0.3007872204669132
30181,0.494449422867487
30182,0.7942049583577738
30183,0.5061087456740587
30184,0.1961084793223764
30185,0.12758612572186895
30186,0.17945637607812354
30187,0.16239928433716985
30188,0.20221309768952872
30189,0.22468536490168073
30190,0.5166799613693904
30191,0.2486239720263031
30192,0.7391438550572873
30193,0.13826873562622438
30194,0.5835938959002428
30195,0.11413122732111278
30196,0.24594418309352237
30197,0.8205805945424615
30198,0.21784103168276495
30199,0.1806871459924963
30200,0.1628426705317796
30201,0.06462547799044999
30202,0.0870401228445718
30203,0.12412222951759036
30204,0.2132759545298494
30205,0.9527951566247606
30206,0.12024171011792358
30207,0.2099351550076763
30208,0.12427309664602759
30209,0.47939351521740703
30210,0.5099667047195191
30211,0.5106825200622975
30212,0.41050153633781356
30213,0.09400043656269522
30214,0.31100892038128475
30215,0.27980123903173476
30216,0.8033745937794767
30217,0.30732438818059943
30218,0.8760932111194715
30219,0.23261345203759548
30220,0.30862396915703877
30221,0.17133421175033295
30222,0.30427148369049617
30223,0.1090744423955842
30224,0.1844828631937659
30225,0.17503428607212773
30226,0.09900615261573924
30227,0.3836227772590859
30228,0.25348691192677864
30229,0.16114515077208133
30230,0.38814299041277667
30231,0.16474488971353987
30232,0.3695762269301711
30233,0.6924035206769749
30234,0.14903924436194452
30235,0.21162508312552672
30236,0.5128106245370356
30237,0.15347694119951835
30238,0.25084157533533197
30239,0.09158303968217549
30240,0.26577338623087476
30241,0.33734553770881115
30242,0.13095193817130663
30243,0.41661491458338695
30244,0.8978079949233194
30245,0.10218921821394693
30246,0.153415554553545
30247,0.15737820154236581
30248,0.5627003189331423
30249,0.21613558360799975
30250,0.1688605565289168
30251,0.16915436870915843
30252,0.46790791556671796
30253,0.8679879189490928
30254,0.7262326466653768
30255,0.09602305586002782
30256,0.43318666918381676
30257,0.10166910710689765
30258,0.2314962561264426
30259,0.1870576775071548
30260,0.07164312502186423
30261,0.33357748460545533
30262,0.28890442785644277
30263,0.23124986342149584
30264,0.35192869017996553
30265,0.043933827308696216
30266,0.1101773121782659
30267,0.17217769702613261
30268,0.3856529996509464
30269,0.2132093917055081
30270,0.08903834637480589
30271,0.10280044147563931
30272,0.1651685235385846
30273,0.10850718638814287
30274,0.1877486401071879
30275,0.05376998530100875
30276,0.12472486763427684
30277,0.3989869930651215
30278,0.1818309725808307
30279,0.31811363064752085
30280,0.17937089876193987
30281,0.11112755724549257
30282,0.38359894745959977
30283,0.12999327800436175
30284,0.9408866804730591
30285,0.03286263276502909
30286,0.3886920961661095
30287,0.5937775605981942
30288,0.672043236254855
30289,0.20116049932453284
30290,0.1226032708275345
30291,0.15996693772455028
30292,0.12431013669682112
30293,0.13605140997833803
30294,0.18413708001899914
30295,0.38313446418088126
30296,0.8773303861449525
30297,0.41147528111156195
30298,0.3558638707796028
30299,0.5695127509290042
30300,0.7981042409316671
30301,0.15054931362494706
30302,0.9455078376082005
30303,0.9619804096123173
30304,0.32081773769655636
30305,0.4219118765179456
30306,0.10404177199046083
30307,0.09952708191261789
30308,0.3187983560067468
30309,0.8583434829539257
30310,0.35703692136714354
30311,0.26205513446475315
30312,0.392546957034246
30313,0.9711534715199454
30314,0.1709092489376764
30315,0.5669113224676575
30316,0.20778679950177525
30317,0.15184757467299753
30318,0.8701814042678618
30319,0.34444792079022524
30320,0.1633114961350582
30321,0.10708349027333294
30322,0.7032135590040853
30323,0.3704101679299515
30324,0.13392201782406477
30325,0.8865218334993937
30326,0.1814031148963245
30327,0.16138519515438704
30328,0.5069531037582051
30329,0.090072485578266
30330,0.22817331348374292
30331,0.25088762267183257
30332,0.8165198708663425
30333,0.26527747770155696
30334,0.24935518635868528
30335,0.12378072251936834
30336,0.1648317169019255
30337,0.2195380632890121
30338,0.5195098118927111
30339,0.8985202898316041
30340,0.10292696075541893
30341,0.09969206638533909
30342,0.14435747272105082
30343,0.8056450692332822
30344,0.35103532281770866
30345,0.19150813885540285
30346,0.25414517370267287
30347,0.5798469792968648
30348,0.253778308021119
30349,0.2495442229392349
30350,0.33078306143818736
30351,0.13402629219761178
30352,0.22365211527965007
30353,0.2626989432030772
30354,0.2339653890205172
30355,0.3769806828801952
30356,0.1299018592630609
30357,0.20727307043022133
30358,0.14593412514183876
30359,0.14786597864046921
30360,0.2576390945783235
30361,0.18111445845038823
30362,0.674485706501882
30363,0.22752233228853913
30364,0.2501995498550743
30365,0.34732117333159024
30366,0.24867843190677089
30367,0.19972737723102976
30368,0.5667482939042895
30369,0.040225506397231145
30370,0.08715639700732526
30371,0.41573274962228784
30372,0.2601755911409054
30373,0.15445883229610705
30374,0.21181578357652514
30375,0.12026530959224782
30376,0.11206432835202211
30377,0.8012423311981971
